Car Added,WooCommerce Autos DB ID,Base Car ID,Exp. Car ID,Year Min,Year Max,Parent Manufacturer,Make|Include,Model|Include,VehicleTypeName,Region|Include,Sub Model|Include,Wheelbase|Include,Transmission Type|Include,Transmission Num Speeds|Include,Transmission Control Type|Include,Transmission Mfr Code|Include,Transmission Elec Controlled|Include,Transmission Mfr|Include,Steering Type|Include,Steering System ID|Include,Front Spring Type|Include,Rear Spring Type|Include,Mfr Body Code|Include,Drive Type|Include,Liter|Include,CC|Include,CID|Include,Cylinders|Include,BInlineock Type|IncInlineude,Engine Bore In|Include,Engine Bore Metric|Include,Engine Stroke In|Include,Engine Stroke Metric|Include,Engine Designation|Include,Engine VIN|Include,Valves|Include,Fuel Delivery Type|Include,Fuel Delivery SubType|Include,Fuel System Control Type|Include,Fuel System Design|Include,Aspiration|Include,Cylinder Head Type|Include,Fuel Type|Include,Ignition System|Include,Engine Mfr|Include,Engine Version|Include,Power Output|Include,Body Num Doors|Include,Types|Include,Bed Lengths|Include,Bed Types|Include,Front|Include,Rear|Include,ABS|Include,Brake System|Include,Asset Name,Asset Item Ref,Reference,Engine Tag,Engine Human Readable
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal,,,,,,,,,,,,4 Dr. Sedan,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_4 Dr. Wagon_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal,,,,,,,,,,,,4 Dr. Wagon,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_2 Dr. Hardtop_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal,,,,,,,,,,,,2 Dr. Hardtop,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_7.2L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Sedan,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_7.2L_4 Dr. Wagon_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Wagon,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_7.2L_2 Dr. Hardtop_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,2 Dr. Hardtop,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_6.6L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Sedan,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_6.6L_4 Dr. Wagon_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Wagon,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_6.6L_2 Dr. Hardtop_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,2 Dr. Hardtop,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Sedan,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_4 Dr. Wagon_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Wagon,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_2 Dr. Hardtop_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,2 Dr. Hardtop,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.9L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Sedan,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.9L_4 Dr. Wagon_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,4 Dr. Wagon,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.9L_2 Dr. Hardtop_8,1976,1976,,Dodge,Monaco,Car,CAN,Royal Brougham,,,,,,,,,,,,2 Dr. Hardtop,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Monaco,1976_Dodge_Monaco_5.2L_4 Dr. Sedan_8,1976,1976,,Dodge,Monaco,Car,MEX,Base,,,,,,,,,,,,4 Dr. Sedan,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3984,1961_Plymouth_Belvedere,1961_Plymouth_Belvedere,1961,1961,,Plymouth,Belvedere,Car,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3984,1961_Plymouth_Belvedere,1961_Plymouth_Belvedere,1961,1961,,Plymouth,Belvedere,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,5763,1961_Dodge_Wm300 Power Wagon,1961_Dodge_Wm300 Power Wagon,1961,1961,,Dodge,Wm300 Power Wagon,Truck,USA,Base,,,,,,,,,,,,,,5.1,5130,313,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313_V_8,313 CID V 8 
,5763,1961_Dodge_Wm300 Power Wagon,1961_Dodge_Wm300 Power Wagon,1961,1961,,Dodge,Wm300 Power Wagon,Truck,USA,Base,,,,,,,,,,,,,,4.1,4114,251,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251_Inline_6,251 CID Inline 6 
,5763,1961_Dodge_Wm300 Power Wagon,1961_Dodge_Wm300 Power Wagon,1961,1961,,Dodge,Wm300 Power Wagon,Truck,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,5763,1961_Dodge_W300 Series,1961_Dodge_W300 Series,1961,1961,,Dodge,W300 Series,Truck,USA,Base,,,,,,,,,,,,,,4.1,4114,251,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251_Inline_6,251 CID Inline 6 
,5763,1961_Dodge_W300 Series,1961_Dodge_W300 Series,1961,1961,,Dodge,W300 Series,Truck,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,5763,1961_Dodge_W200 Series,1961_Dodge_W200 Series,1961,1961,,Dodge,W200 Series,Truck,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.9L_4 Dr. Sedan_8,1976,1976,,Dodge,Dart,Car,CAN,Base,,,,,,,,,,,,4 Dr. Sedan,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.2L_4 Dr. Sedan_8,1976,1976,,Dodge,Dart,Car,CAN,Base,,,,,,,,,,,,4 Dr. Sedan,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_3.7L_4 Dr. Sedan_6,1976,1976,,Dodge,Dart,Car,CAN,Base,,,,,,,,,,,,4 Dr. Sedan,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_Dart,1976_Dodge_Dart_3.7L_2 Dr. Hardtop_6,1976,1976,,Dodge,Dart,Car,CAN,Swinger Special,,,,,,,,,,,,2 Dr. Hardtop,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.2L_2 Dr. Hardtop_8,1976,1976,,Dodge,Dart,Car,CAN,Swinger Special,,,,,,,,,,,,2 Dr. Hardtop,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.9L_2 Dr. Hardtop_8,1976,1976,,Dodge,Dart,Car,CAN,Swinger,,,,,,,,,,,,2 Dr. Hardtop,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_3.7L_2 Dr. Hardtop_6,1976,1976,,Dodge,Dart,Car,CAN,Swinger,,,,,,,,,,,,2 Dr. Hardtop,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.2L_2 Dr. Hardtop_8,1976,1976,,Dodge,Dart,Car,CAN,Swinger,,,,,,,,,,,,2 Dr. Hardtop,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,5763,1961_Dodge_W200 Series,1961_Dodge_W200 Series,1961,1961,,Dodge,W200 Series,Truck,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,5763,1961_Dodge_W100 Series,1961_Dodge_W100 Series,1961,1961,,Dodge,W100 Series,Truck,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_3.7L_2 Dr. Hardtop_6,1976,1976,,Dodge,Dart,Car,MEX,Base,,,,,,,,,,,,2 Dr. Hardtop,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_Dart,1976_Dodge_Dart_3.7L_4 Dr. Sedan_6,1976,1976,,Dodge,Dart,Car,MEX,Base,,,,,,,,,,,,4 Dr. Sedan,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.9L_2 Dr. Hardtop_8,1976,1976,,Dodge,Dart,Car,MEX,360,,,,,,,,,,,,2 Dr. Hardtop,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_Dart,1976_Dodge_Dart_5.9L_4 Dr. Sedan_8,1976,1976,,Dodge,Dart,Car,MEX,360,,,,,,,,,,,,4 Dr. Sedan,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,5763,1961_Dodge_W100 Series,1961_Dodge_W100 Series,1961,1961,,Dodge,W100 Series,Truck,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3980,1961_Dodge_Seneca,1961_Dodge_Seneca,1961,1961,,Dodge,Seneca,Car,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3980,,1961_Dodge_Seneca,1961,1961,,Dodge,Seneca,Car,USA,Base,,,,,,,,,,,,,,6.3,6286,383,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383_V_8,383 CID V 8 
,3980,1961_Dodge_Seneca,1961_Dodge_Seneca,1961,1961,,Dodge,Seneca,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,3980,1961_Dodge_Seneca,1961_Dodge_Seneca,1961,1961,,Dodge,Seneca,Car,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3980,1961_Dodge_Polara,1961_Dodge_Polara,1961,1961,,Dodge,Polara,Car,USA,Base,,,,,,,,,,,,,,6.3,6286,383,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383_V_8,383 CID V 8 
,3980,1961_Dodge_Polara,1961_Dodge_Polara,1961,1961,,Dodge,Polara,Car,USA,Base,,,,,,,,,,,,,,6.7,6769,413,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413_V_8,413 CID V 8 
,3980,1961_Dodge_Polara,1961_Dodge_Polara,1961,1961,,Dodge,Polara,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,3980,,1961_Dodge_Polara,1961,1961,,Dodge,Polara,Car,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3980,1961_Dodge_Pioneer,1961_Dodge_Pioneer,1961,1961,,Dodge,Pioneer,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,3980,1961_Dodge_Pioneer,1961_Dodge_Pioneer,1961,1961,,Dodge,Pioneer,Car,USA,Base,,,,,,,,,,,,,,6.3,6286,383,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383_V_8,383 CID V 8 
,3980,,1961_Dodge_Pioneer,1961,1961,,Dodge,Pioneer,Car,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3980,1961_Dodge_Pioneer,1961_Dodge_Pioneer,1961,1961,,Dodge,Pioneer,Car,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3980,1961_Dodge_Phoenix,1961_Dodge_Phoenix,1961,1961,,Dodge,Phoenix,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,3980,,1961_Dodge_Phoenix,1961,1961,,Dodge,Phoenix,Car,USA,Base,,,,,,,,,,,,,,6.3,6286,383,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383_V_8,383 CID V 8 
,3980,1961_Dodge_Phoenix,1961_Dodge_Phoenix,1961,1961,,Dodge,Phoenix,Car,USA,Base,,,,,,,,,,,,,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,3980,1961_Dodge_Phoenix,1961_Dodge_Phoenix,1961,1961,,Dodge,Phoenix,Car,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,5763,1961_Dodge_P300 Van,1961_Dodge_P300 Van,1961,1961,,Dodge,P300 Van,Van,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,5763,1961_Dodge_P300,1961_Dodge_P300,1961,1961,,Dodge,P300,Truck,USA,Base,,,,,,,,,,,,,,4.1,,251,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251_Inline_6,251 CID Inline 6 
,5763,1961_Dodge_P200 Van,1961_Dodge_P200 Van,1961,1961,,Dodge,P200 Van,Van,USA,Base,,,,,,,,,,,,,,2.8,2786,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
,5763,1961_Dodge_P200 Van,1961_Dodge_P200 Van,1961,1961,,Dodge,P200 Van,Van,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,5763,1961_Dodge_P200,1961_Dodge_P200,1961,1961,,Dodge,P200,Truck,USA,Base,,,,,,,,,,,,,,4.1,,251,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251_Inline_6,251 CID Inline 6 
,5763,1961_Dodge_P100 Van,1961_Dodge_P100 Van,1961,1961,,Dodge,P100 Van,Van,USA,Base,,,,,,,,,,,,,,2.8,2786,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
,3982,,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,Base,,,,,,,,,,,,,,6.7,6769,413,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413_V_8,413 CID V 8 
,3982,1961_Dodge_Lancer,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,Base,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3982,1961_Dodge_Lancer,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,Base,,,,,,,,,,,,,,2.8,2786,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_6.6L_2 Dr. Standard Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_6.6L_2 Dr. Extended Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_6.6L_2 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Cab & Chassis,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_6.6L_4 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,4 Dr. Cab & Chassis,,6.6,6556,400,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400_V_8,400 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_2 Dr. Standard Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_2 Dr. Extended Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_2 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Cab & Chassis,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_4 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,4 Dr. Cab & Chassis,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.2L_2 Dr. Standard Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.2L_2 Dr. Extended Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.2L_2 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Cab & Chassis,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.2L_4 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,4 Dr. Cab & Chassis,,5.2,5211,318,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318_V_8,318 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_7.2L_2 Dr. Standard Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_7.2L_2 Dr. Extended Cab Pickup_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_7.2L_2 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Cab & Chassis,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_7.2L_4 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,4 Dr. Cab & Chassis,,7.2,7211,440,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440_V_8,440 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_3.7L_2 Dr. Standard Cab Pickup_6,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_3.7L_2 Dr. Extended Cab Pickup_6,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Extended Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_3.7L_2 Dr. Cab & Chassis_6,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,2 Dr. Cab & Chassis,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_3.7L_4 Dr. Cab & Chassis_6,1976,1976,,Dodge,D300,Truck,CAN,Custom,,,,,,,,,,,,4 Dr. Cab & Chassis,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_3.7L_2 Dr. Standard Cab Pickup_6,1976,1976,,Dodge,D300,Truck,MEX,Base,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_2 Dr. Cab & Chassis_8,1976,1976,,Dodge,D300,Truck,MEX,RD,,,,,,,,,,,,2 Dr. Cab & Chassis,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,,1976_Dodge_D300,1976_Dodge_D300_5.9L_2 Dr. Standard Cab Pickup_8,1976,1976,,Dodge,D300,Truck,MEX,RD,,,,,,,,,,,,2 Dr. Standard Cab Pickup,,5.9,,360,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360_V_8,360 CID V 8 
,3982,,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,770,,,,,,,,,,,,,,2.8,,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
,3982,,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,770,,,,,,,,,,,,,,3.7,3687,225,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225_Inline_6,225 CID Inline 6 
,3982,,1961_Dodge_Lancer,1961,1961,,Dodge,Lancer,Car,USA,770,,,,,,,,,,,,,,2.8,2786,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
,3980,1961_Dodge_Dart,1961_Dodge_Dart,1961,1961,,Dodge,Dart,Car,USA,Base,,,,,,,,,,,,,,5.9,5917,361,8,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361_V_8,361 CID V 8 
,3980,,1961_Dodge_Dart,1961,1961,,Dodge,Dart,Car,USA,Base,,,,,,,,,,,,,,2.8,2786,170,6,Inline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170_Inline_6,170 CID Inline 6 
